title,author,poem
복자 할매,목필균,"이름은 복자인데 팔자는 박복한지

우여곡절 팔 십 평생 펼쳐 놓으면 눈물바다

 

십여 년 시부모 병수발

지아비 긴 병수발도 모자라

천금 같은 외동아들마저 사고로 잃고

돌아보니 내 편이 하나도 남지 않았다고

 

동트면 평화공원에 나와

한바탕 수다로 웃어야 산단다

 

기댈 곳 없으니

내 몸뚱이 내가 붙들고 사는데

좋은 옷은 안 입어도 아낄 것이 무엇이냐고

 

정갈한 밑반찬에 철 따라 김치 담고

삼겹살도 지글지글 구워 먹고

손바닥만 한 조기도 내 차지라

 

경우 바르고, 인정 많아도, 도리에 어긋나면

까불지 마라. 나 사는데 보태준 것 없으면

 

두 주먹 불끈 쥐고

호탕하게 살아가는 

씩씩한 뒷모습이 길어진다"
종소리,신형식,"저 소리
두들겨 맞고 우는 건지
때린 놈이 떨고 있는 건지

아니면
저 멀리서 동백 혼자
떨어지고 있는 건지

나의 이상형은
잘 웃어주는 사람이었는데

너의 이상형은
자주 울어주는 사람인지"
초복을 앞두고,김덕성,"여름은 익어가는 계절
세월의 흐름으로 여름이 열리니
어제도 그랬듯 오늘도
햇살은 기세당당하게 폭염으로 
초복의 문을 연다

나무는 꿈을 잃지 않고
여념 없이 바쁘게 움직이면서
초록빛 옷으로 갈아입고 고맙게
햇살을 잠재우며 시원하게
그늘이 되어 준다

각박한 세상이라지만
그래도 세상은 살 만한 곳
익어가는 계절인지라
초복에도 더위와 싸워 이겨
시들지 말고 씽씽한 초록빛으로
세상에 꼭 필요한 사람으로
성숙하게 살면 어떠리"
기다린 마음이라는 때로는 알 수 없는  그리움의 선물,정세일,"기다린 마음이라는 때로는 알 수 없는
그리움의 선물
무엇으로 포장을 해도
그 안에 들어있는 아름다움의 느낌은
온전한 빛남의 따듯함과
오랜 기도로 별이 달빛이 되기까지
작은 우물을 모아
강물이 기다리는 
숲의 깊이와 푸른 느낌 아래
처음부터 끝까지
도리깨를 두드린
별 하나의 찬란함 
오랜 기다림의 시간을 만들어 가고 있습니다.
고운 바람이 이야기하는
강 건너 푸른 숲들의 언어 속에
그리움을 위해 만들어진
단 하나의 모음
눈물이 빗어낸
견고함을 가진 기다림의 시작
그렇게 바람의 모퉁이 
숨겨져 있는 길이에는 
넓이와 중간소리가 꿈을 들려주는
수필의 처음 만남을 운명이라고 말합니다
때로는 혼자만의 길에서
달빛으로 잊어버린 
노래의 곁으로 보낸 이슬비 고움에
바람의 엽서를 보내어
별들의 숲속을 열어
마음으로 안아주는
나뭇잎들의 낙엽 지는 소리
그리고 반딧불이
바람을 밟고 오는 소리
마음의 눈으로 바라보는 그 가을
그리고 고뇌의 슬픔
고요함의 눈물을 
꿈의 일기로 써 내려가면
아름다움은 언제나 마음을 다스려
혼자만의 기억 속에 꿈을 그려 순간을 표시해둡니다
이슬비 눈물이라는 애태움의 시간이"
파수꾼의 아침,백원기,"광야 같은 세상 고난스럽사오니
양의 문 되신 주님 열어 주사 품어주소서

공중 권세 잡은 자 빗발치듯해도
독수리 날개 치듯 크신 주님의 능력
그 날개 아래 거하게 하소서

망망한 대해에 광풍이 일어도
잠잠 하라는 말씀 한마디에
흔적 없이 사라지게 하십니다

내가 사망의 음침한 골짜기로 다닐지라도
해를 두려워하지 않을 것은
주께서 나와 함께 하심이라
주의 지팡이와 막대기가 나를 안위하시나이다

새벽을 기다리는 파수꾼보다 더 간절하오니
마라 나타마라 나타 주님, 어서 오십시오"
궁남지 연꽃,조남명,"진흙에 숨긴 뿌리 
                백제 혼 올려 밀어

                둥근 잎 넓게 벌려
                꽃 대궁 세워놓고

                숙연히
                연분홍 꽃물
                연지 가득 토했네.

 
                한 서린 백제 여인
                연꽃으로 승화하고

                칠백 년 이룬 숨결
                궁남지에 어렸나니

                졌지만
                패하지 않은
                백제의 그 혼이여.

 

 

 
               충남 부여출생, 한국문협국제한국본부국제계관시인연합 한국본부 회원,
                 대전문학 부회장, 대전문학상, 역옹인문학상, 시집 제 이름으로 핀 꽃 등 7권"
성실의 문패,송정숙,"해와 달은
하늘에서 변함없고
허공의 자유인 바람

햇빛을 품으며
비와 바람을 맞이하여
계절을 선물하는 대지

그 아름다움과
풍요로움을 알고 보며
오늘도 성실의 문패를 달며..."
하루,권복례,"우리 반 교실에서는
방과 후 활동으로 일학년 어린이들이
그림을 그리는 날이다
옆 교실에서는
바이올린을 배우는 날이다
검퓨터 책상 앞에 앉아서
한국문학도서관 홈을 들여다보다가
책상위에 쌓여있던 지난 시집들을
무작위로 읽었다
간혹 들리는 미술 강사의 목소리와
옆 반에서 흘러나오는 바이올린 현의 소리와
아이들의 속살거리는 목소리가
들려오기도 했지만
내 곁을 떠나 둥지를 튼
아이들만이 내 앞에서 웃기도하고
밥을 먹기도 할뿐
시집안의 글자도 자꾸만 허공을 떠도는
다
보고싶다"
접이우산 돌리며,신형식,"젖어들어야 비로소
스며들 수 있는 세상이란 걸
우산을 두고 온 날에야
깨닫게 되었다

비 맞으며 걷고싶었어
라는 그 말 채 끝나기도 전에
까르르 웃어버리던
눈치 없는 하늘 올려다보며

영원하자고
한결같이 웃고 살아가자
라는 말 마저 하고 나면
타이밍 딱 맞춰
장맛비 후두둑 떨어지고

기압골에 편승하여
애꿎은 우산만 접었다 폈다 하며
터벅터벅 걸어가다 보면
울다가도 금세 웃어버리던 너

그렁그렁한 그 눈에서
언제 또 눈물 쏟아질까
한 손에 
돌아오는 길

세상 참 편리하다
접었다 폈다"
향기의 종이 한 장이  고운 아침이 되기까지,정세일,"이제야 정오의 햇살이 별들에 
값도 없이 빌려준
꿈이라는 빛남의 존재를
자신의 애태움을 살며시 태워서 보낸
초생달이 모서리에 놓아두면
날카롭지만
은근함이 깊은 고뇌가 되기까지
서러움을 벗어낸 
빛의 비치는 동산으로 달려가는
달맞이꽃의 기다림
얼마나 기다리면
향기의 샘이 넘칠 수 있는지
나뭇잎들의 줄자를 꺼내어
동그라미를 닮은
바람과 안개와 이슬비의 시간을 재단하여
봄의 눈빛을 곱게 기워
슬픔의 깊이를 알아낸
소낙비의 느낌을 건져내고
노래의 마음으로 만들어 
아침이라는 실바람의 느낌을 입혀보고 있습니다
그렇게 이슬비가 되는 
노을의 계단 안에 있는 
온유한 가을날의 여닫이로 열어보는 
바람의 창문
덜컹거리는 소리에
옥수수나무들이 겉치레를 털어내고
스스로 하얀 이를 드러낸 
별빛이 추수한
빛남의 열매를 거두고 있는 
꿈들의 언덕에는 황금빛 순서들이
마음을 다하여 빗소리를 기다립니다.
어느 날 꽃들의 바람이 불어오고
향기의 종이 한 장이 
고운 아침이 되기까지
이슬비 꽃들이 마음을 그려놓은
하늘빛의 중심은
푸름을 시간별로 
숲의 아침과 저녁이 동시에 정교함을 그리고
다정함이 따듯한 햇살의 기다림을 말합니다."
友情,백원기,"천년의 세월 힘차게 달려와
무악재 내려 보며 마주 서있는
인왕산 안산의 의연한 모습

너와 나 오늘 산줄기 밟고 올라
안산  봉수대 앞에 앉아
기나긴 우정의 꽃봉오리를
활짝 피우며 셔터를 누른다

봄이 오려나 기다려지는 날
혼자가 아니기에 함께 하는 마음
파란 하늘에 가득 채워보고
바위산 계곡을 넘치게 담아본다"
미리 서 보는 심판대 / 성백군,성백군,"여호와여
당신 앞에서 행한 나의 선행을 기억해 내소서
당신의 자비한 이름으로 찾아내소서, 이건
부탁이 아닙니다.
이대로는 부끄러워 당신에게 갈 수 없다는 마지막 절규이오니
이 심판을 보류하여 주시옵소서

열심히 교회에 다녔고 주일마다 예배를 드렸고
헌금도 냈고
마음 내키면 봉사도 했습니다
좀 낯 뜨거운 일이지만 매사를
믿는다고 큰소리도 쳤습니다
그러나 하나님 아버지의 앞에 선다고 생각하니
한마디도 할 말이 없습니다
다 내가 나를 위해서 내 멋대로 한 것만 같습니다
어떻게 안 되겠습니까 이것 중에
당신의 과녁을 맞힌 것이 하나도 없습니까

그러할지라도 여호와는
여전히 나의 하나님이시고  나의 힘이십니다
넘어지고 또 넘어지고, 실패하고 또 실패해도
당신이 나를 찾으시면 또다시 일어나 당신께 나아가리니
당신이 나에게 행한 당신의 거룩한 행위를 기억하시고
내 행위에서 찾지 마시고 당신의 십자가와 승천에서 찾으시옵소서
오늘처럼 나를 미리 찾아주시옵소서
행위가 구원은 아니라지만
내게서도 열매가 있기까지 심판을 잠깐 보류하여 주시옵소서
내가 나를 팔매질하여 당신께 던질 때까지 거기 보이는 곳에 계시옵소서

   1226"
사생아 / 성백군,성백군,"지난밤
비바람 몰아치며 지나가더니
망고나무 밑에 망고가 떨어져 있다

비의 짓일까
바람의 짓일까
개미 진드기 온갖 벌레들 모여
잔치를 벌인다.

사생아라고
아무나 함부로 낙과 취급하지 마라
잘만하면
피클도 담고 맛있는 주스도 나온다

한 소쿠리 주워
도마 위에 올려놓고
늦둥이인 양
어르고 달래며 맛을 낸다

   1225,  10132022"
어둠이 내리면,문재학,"소산문 재학

어둠의 장막이 짙게 내리면
삼라만상도 숨을 죽인 고요는
적막에 휩싸이고

꼬리를 무는
온갖 상념의 타래는
어둠을 불사른다.

번거로운 일상에서 벗어나
아늑한 어둠의 안식 속에서
내일을 향한
새로운 도전의 기를
재충전하는 밤

스르르
숙면으로 빠져들면
무지갯빛으로 피어나는
감미로운 꿈은
덤으로 누리는 행복이다."
성자가 된 나무,최영희,"보시오, 내 생은 이랬소.라는 듯
수백 년을 살아냈을 듯한
나무
가슴을 열고 누었다
긴긴 세월 한 잎의 잎을 피우기 위해
그대, 나고 들던 고단한 물길
그리고 늘 젖은 입술로
태양, 그리고 바람을 사랑한 흔적도 보인다
한 생을 사는데
더러는 희망을 더러는 슬픔을 노래하기도 했을
가슴속 깊이 일기처럼 써둔
차라리 서러워 감추고 싶었던
푸르디푸른, 생의 이야기는
왜 없었겠는가
나무여 경배하노니
돌아가고 난 먼 훗날에까지
가슴을 열어 보일 수 있는
그대, 성스러운 나무여
이제, 하늘에 평안히 별이 되셨겠다
나도 언젠가 이 아름다운 세상
잘 살고 가는 날, 그대처럼
나 이렇게 살았노라.
내 가슴의 모두를 열어 보일 수 있을까"
장마철이면 난 행복하다,신형식,".
후텁지근한 가슴속에
자존심처럼 간직했던 일들
우르르 쾅쾅
눈물로 쏟아버릴 수 있어
난 행복하다.

그리움이 먹구름처럼 끼고
사랑도 만남과 이별 사이에서
시시각각 변덕을 부리는 장마철이면
들고 나갔던 우산을 잊어버려도
핑계가 있어 난, 행복하다.
그러다 가슴속까지 흠뻑 젖어도
난 행복하다.

울다가도 웃는 세상.
참 지조 없는 세상.

그래서 난, 행복하다.
그렇게 사는 것이,
그런 핑계를 댈 수 있다는 것이,
그래서 그대의 세상에서
웃고, 또 울고 살 수 있다는 것이,
더 없이 행복하다.

장마철이면
그대가 있어서 난 행복하다.
장마철이면
그대가 없어도 난, 마음껏 행복하다."
그대,최영희,"저만치 길을 가는
,
그대는 아름답습니다

보이는 모습
그대로
아름답습니다

때로는, 빌딩 사이 아스팔트 길 때로는 숲으로 난 오솔길
외롭다가, 슬프다가 그리고, 가끔은 행복하다가,,,

길을 가는, 그대
그대는 그대일 수도
나일 수도

그대와 나, 우리는
이 땅에 보이는 모습 그대로
아름답습니다

어느 곳쯤에 있어도
우리는 한 폭의 그림입니다
우리 모습 그대로
우리는 충분히 아름답습니다."
어제의 바람의 부는 언덕으로  그리움이 토하는  애태움의 순간,정세일,"어제의 바람의 부는 언덕으로
그리움이 토하는 
애태움의 순간에도
별들은 꽃으로의 만남이 약속이 있고
향기로 된 아궁이에 넣어
그림이라는
하양과 노랑이라는
단 두 개의 색으로
저녁이라는 주제를 하나 준비하고
가로로 된 낫을 꺼내어
나뭇가지를 잘라
반달의 느낌이 있는 고운 하늘에 올려봅니다.
그렇게 만들어지는
나무들의 강한 시간에도
풀잎들이 쉴 수 있는
숲이라는 동그라미가 완성되면
굴렁쇠를 굴려
별들의 움직임을 
낮게 혹은 느리게 가져오는
하얀 연못의 거울 속
안개와 아지랑이가 등을 하나 매달아
꿈을 하나 밝히고
나눗셈으로 만들어진
별 하나 별 둘의 느낌을  
언제나 빛나도록 
푸른 이끼들의 
고운 눈물이라는 편지 속에 
종달새의 작은 가방을 가져옵니다.
그렇게 아름다움이 
고요함의 의미로
기다려야 하는 아름다움의 이끌림
마음이 먼저 가서
손끝을 들여다보는
꽃들의 짧은 발걸음
오후에 해가 서산에
쉼도 없이 가려고 하는 
고운 실타래는 실바람의 떨림을 
종이연으로 날아가도록
실바람에 노래의 풍차를 돌리고 있습니다"
개망초,박동수,"천하다 이름 지어 
사람 그리워 가까이 갈수록
버림받는 잎 새
그래도 
그리움을 향해
날려주는 진한 꽃향내

작은 벌래 한 마리에도
몸 흔들어 품어주는 향기
배고픈 벌 한 마리에 
마음 아파
개란 꽃으로도 이름하네

잡초 이름으로 7월 계절을 
흔들리며 견디는 것은
찢겨진 꽃 잎 사이 
품은 긴긴 외로움 때문이리

                      20230707"
